"Data Source","World Development Indicators",

"Last Updated Date","2024-02-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18461.7126031265","19581.2119210049","20623.9419965407","21584.6363040248","23028.5277904107","24361.6674862618","26825.6974280094","28608.5877944855","28199.2826721059","30573.7342242442","36988.9288047687","37829.559042487","38056.2404278106","38684.5246087533","42671.9648895902","47966.8640112608","54366.0063902327","56175.656091892","62072.7539854909","55620.8379811715","58226.7139152967","62460.0908157002","65774.3520746224","67377.9262258772","66332.4614374198","60737.8868132779","59280.1992028829","64589.5559196863","70253.8463693384","69916.376832311","65130.1721871608","81866.7951850507","114929.521014913",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825.589677429129","884.670193933246","915.989364144833","947.92064247012","1022.35450267956","1055.26270702434","1108.07571212787","1160.38562766845","1185.69293096979","1232.58760023815","1315.97063164967","1387.79780932568","1390.16949109209","1453.40817325745","1543.01887756633","1629.15925270972","1720.62604033749","1814.09516328528","1949.50407931321","2039.90505428881","2153.12640634806","2264.32951082506","2474.08354998607","2656.35882852921","2887.63157327986","2931.62049532666","2925.53214565469","3495.52880047287","3808.72211345447","4088.42135925771","3972.51532316473","4252.3751749416","4726.60650378106",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4206.65883805151","4004.87969170172","3785.9019545252","3626.4577994182","6112.70684929802","5784.69238420116","5755.29015707287","6426.36896534574","8465.94307134633","8795.19867345024","10090.957867004","9404.41020164763","10032.5232035333","9359.98672496946","10134.2767722185","10976.3948108191","11418.5593444937","12126.5887460305","13021.398870157",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14836.33614571","14526.0121753703","14902.00808481","15926.5194431625","17096.7030966839","17878.054936249","18436.9279662307","19125.0701237442","19319.0904939458","20579.365916514","21501.9984305675","22526.4247769734","23306.2795376277","23990.0792754781","25103.3171068436","25677.4190803252","27732.7555525141","29332.4991644673","29827.1425475385","30679.0352007749","31224.7489918291","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39933.5744436033","42204.7457412663","42507.4288120852","45852.4230202271","45554.9329391839","48443.8730095024","52149.2368958824",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16692.61345624","17323.2633342102","17951.7554545349","18437.815914919","19247.0622744021","20017.2879255979","20897.4381549461","21836.610923135","22423.7565275695","23284.009417373","24712.982381925","25484.3868362214","26265.6620563945","27043.3014588252","28475.0083137611","29808.2352314571","31785.5863589425","33345.2332684014","34222.1260995611","33291.628668529","34560.0172631679","35994.5073896789","36980.1913326267","38280.1258410714","39396.0156628416","40509.2417680249","41872.2051583319","43474.7731449965","45159.4972245673","46721.3171590643","45356.5627227299","49170.2781445199","54101.4986990733",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26296.7247384135","27457.7816682162","29065.536249123","30233.081782328","31146.331484621","32789.1157843785","33825.9972546119","35906.4913353372","36711.9594933325","36821.770766399","39581.1002204065","41745.8064484949","41423.6996751428","40641.5594601396","41633.9337509708","43198.0219540474","46090.0997859602","48588.5587606196","52665.0252707649","55272.6222338459","53255.6064232312","50267.6468570866","50308.4628218068","47520.0737459247","44573.9741880282","36449.0884881843","33800.292052506","34218.3881261022","35034.5858610716","35248.207400256","34952.163477917","37842.8397570061","41738.1607783558",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10965.869493459","11532.1042944074","12091.371699683","12683.7475173817","14027.1202280898","14982.0568420715","16833.4304531355","18622.3041543101","20104.7852480789","20331.4609154341","22017.4313017279","23843.2017709288","24962.8336922447","25204.235024333","24957.1650795637","21226.7841742508","20695.7863937755","22131.7102188031","22750.1528894916","23413.5575077994","22263.1733091258","23915.8865351945","26376.2590140576",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1907.26437163201","2005.7102565417","2152.23500908322","2185.34321304828","2249.16989743919","2340.1763302971","2423.55855557443","2418.19414428519","2436.30781322976","2488.89943692709","2573.34389795909","2644.35598159186","2686.98914255426","2825.4737747661","3059.3792507212","3312.63468404615","3546.29719428438","3723.42506520338","3791.77982248926","3861.55196873071","3878.29328522158","3980.06989856706","4148.79391663118","4275.90278078024","4414.82859591352","4583.07238175405","4733.54610150774","4891.71977393238","5236.3642488072","5376.28411672822","5284.66458428095","5774.90388782666","6351.00252324571",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5267.72663512127","5834.79216225516","6324.9134273547","6688.99183102902","6884.27837688054","7007.76922309166","7278.3794476673","7725.09416327316","8219.35965549023","8491.16806898922","8745.17362320711","8819.34294631334","8980.52543631409","9361.07722101935","10138.7884785004","10996.5928700245","12087.4644311001","13646.4531226928","15000.6393252779","15009.3236505374","15789.8294176403","17624.9834062524","19441.1306743496","21646.1031123271","23807.6873209931","26316.9245710876","28918.9881546486","31638.1519360222","33034.751364135","34178.9238005126","28096.6122983929","33563.660625424","39292.6875051924",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351.98581706505","3467.91244022108","3456.71140604931","3650.292008994","4105.18059178516","4416.12425860398","4537.79935201821","4826.26201085862","4776.20581971897","4834.64783368216","5000.77871191954","5076.38727204205","5373.09604032452","5647.66910871758","6027.77355521635","6548.04828658198","7198.50563879803","7961.29629613321","8791.25863194168","8881.92551488583","9664.27127150208","10400.948481172","10679.7977510315","11196.3777289241","11410.3291928696","11481.464556988","11933.6003263784","12442.7464624852","13001.4612484879","13275.2815672205","11813.9884362791","13830.5702579441","15052.5031043298",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.61728152858","2676.26834122956","2684.64905097217","2742.81437105076","2856.18274534585","2980.45013635865","3136.14517427663","3273.82716103089","3215.25863881204","3292.02874259011","3437.10869801545","3545.85068029605","3658.68975532118","3842.3466179317","4121.95156080233","4375.79506971648","4661.96261251276","5005.59101551218","5224.59099904389","5236.97757145735","5587.06613735179","5818.59366837458","6244.17792452931","6559.71277599132","6905.11304591","7122.72473553054","7614.77319338776","8001.75647996477","8566.84956022295","9102.18923747193","8208.66938592418","8933.13376641384","10136.5527084588",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.9586618227","10429.3174571875","10958.2745373974","10794.1097410859","11606.3405236297","12491.9936452983","12963.7952264582","13760.6962724247","13396.3471236878","12778.3006358123","13159.7335730103","14566.6895588214","15334.5416206362","15193.8953376753","16460.4899110422","17880.5766012149","18022.4426213912","17594.9938541658","18244.4004103214","18554.5072658486","17323.4277027004","15572.7392991737","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1716.96381227338","1883.08672278492","2115.52906234108","2467.45442760605","2573.87153942546","2450.12471110022","2592.76738970259","2445.31847308239","2297.03010846151","2291.22711571486","2207.15410220113","2178.90892495194","2136.57376978282","2153.39380000389","2198.39602252334","2334.89055163263","2457.95152533252","2637.96180447355","2599.1232550897","2709.80532599772","2930.76964838656","2938.24939804332","3046.78367144486","3133.19024853737","3530.49907161425","3704.96272023941","3851.26492650684","3967.01619620096","3957.92865835243","4115.37039039474","3951.24592978629","4014.2854655247","4432.7896182552",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6185.40247155346","5924.9032934113","6193.31664598606","6560.41530704045","7040.27598553272","7685.56807655214","8278.08069807266","8936.60806239929","9487.97212847731","10040.8983752327","10674.1823615438","11121.8516324078","11804.2662616751","12289.0826187898","13353.7550701521","13896.7933802514","15151.3617209105","16804.9640576298","18303.3529197976","19240.1343388172","20889.7553085381","22658.3773208623","23589.1475743289","24319.8802935066","25316.3315445949","26822.6642478406","28165.8365529133","29958.1207092074","32027.6027335558","34976.0444451627","35315.7172595773","38241.7118655376","44134.6183100063",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.83135479248","1504.00359392642","1547.93069590522","1552.10821556078","1540.16841704051","1575.62860369986","1655.90839339233","1761.55194064803","1878.26567467973","1949.43366337942","2060.9766161752","2138.55560443635","2199.00689592943","2113.75427676143","2391.64731879205","2532.83017805596","2694.91217575908","2850.59410378527","3004.5658350141","3071.08804890437","3212.6273713931","3321.38045348771","3379.03124339477","3518.38895302792","3606.92681229801","3426.06625196343","3417.21876429734","3505.15513935638","3583.24386533263","3663.2657336511","3520.47579216203","3687.96831770805","4005.04627316314",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13408.7073603645","14081.6274103275","14962.9832979307","15894.6631835196","16757.2539886005","17722.4373635818","18258.4941368344","19299.5559190714","20478.1532556059","21776.6904722741","22935.2028836808","24879.2175833676","25465.6735672848","25965.8790162219","28989.6282931868","29346.9235217744","29952.6363603839","30582.9873125009","30774.7601678108","30533.3834398909","30928.7909301353","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7459921451","35045.8359615111","36268.2433367531","34254.9359670163","36156.6466053643","40510.9924296149",
